ID,Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange,Recovered,RecoveredChange,Latitude,Longitude,ISO2,ISO3,Country_Region,AdminRegion1,AdminRegion2
143164439,06/22/2021,9222,0,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
143359444,06/23/2021,9229,7,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
143581683,06/24/2021,9232,3,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
143793547,06/25/2021,9236,4,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
144007362,06/26/2021,9238,2,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
144229447,06/27/2021,9257,19,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
144455569,06/28/2021,9257,0,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
144683218,06/29/2021,9257,0,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
144911952,06/30/2021,9278,21,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
145137469,07/01/2021,9280,2,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
145363084,07/02/2021,9290,10,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
145599523,07/03/2021,9293,3,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
145794901,07/04/2021,9300,7,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
145987187,07/05/2021,9300,0,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
146153281,07/06/2021,9300,0,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
146342038,07/07/2021,9308,8,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
146544296,07/08/2021,9310,2,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
146764187,07/09/2021,9316,6,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
146966957,07/10/2021,9320,4,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
147230981,07/11/2021,9330,10,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
147468373,07/12/2021,9330,0,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
147536264,07/14/2021,9384,27,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
147821018,07/15/2021,9400,16,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
148090050,07/16/2021,9415,15,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
148331788,07/17/2021,9428,13,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
148587594,07/18/2021,9438,10,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
148843784,07/19/2021,9438,0,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
149303793,07/20/2021,9459,21,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
149350886,07/21/2021,9459,0,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
149596982,07/22/2021,9480,21,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
149846695,07/23/2021,9503,23,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
150105828,07/24/2021,9515,12,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
150351363,07/25/2021,9541,26,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
150603083,07/26/2021,9541,0,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
150783512,07/27/2021,9541,0,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
150955257,07/28/2021,9575,34,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
151150125,07/29/2021,9581,6,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
151342799,07/30/2021,9601,20,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
151526710,07/31/2021,9624,23,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
151715635,08/01/2021,9641,17,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
151892378,08/02/2021,9641,0,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
152072297,08/03/2021,9641,0,97,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
152257964,08/04/2021,9717,76,99,2,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
152435470,08/05/2021,9743,26,99,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
152616919,08/06/2021,9880,137,99,0,125,0,35.29228,-2.9381,ES,ESP,Spain,Melilla,
153100558,08/08/2021,5673,-4207,0,-99,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
153278830,08/09/2021,5673,-4207,0,-99,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
153458002,08/10/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
153628786,08/11/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
153802238,08/12/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
153970670,08/13/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
154142613,08/14/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
154318223,08/15/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
154483412,08/16/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
154636831,08/17/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
154809577,08/18/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
154973365,08/19/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
155139588,08/20/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
155312575,08/21/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
155477497,08/22/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
155642269,08/23/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
155803968,08/24/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
155975919,08/25/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
156139068,08/26/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
156293763,08/27/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
156451771,08/28/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
156598465,08/29/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
156747044,08/30/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
156913846,08/31/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
157084546,09/01/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
157246434,09/02/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
157391457,09/03/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
157559644,09/04/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
157727774,09/05/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
157886517,09/06/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
158048479,09/07/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
158214359,09/08/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
158379133,09/09/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
158541707,09/10/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
158704792,09/11/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
158865548,09/12/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
159029154,09/13/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
159189758,09/14/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
159350421,09/15/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
159521885,09/16/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
159677900,09/17/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
159830922,09/18/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
159980975,09/19/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
160127487,09/20/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
160284594,09/21/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
160445245,09/22/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
160576032,09/23/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
160713044,09/24/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
160865610,09/25/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
161024222,09/26/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
161178962,09/27/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
161337253,09/28/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
161495797,09/29/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
161652419,09/30/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
161785811,10/01/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
161934652,10/02/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
162075861,10/03/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
162209396,10/04/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
162355516,10/05/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
162501347,10/06/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
162643765,10/07/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
162785846,10/08/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
162934182,10/09/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
163063788,10/10/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
163175339,10/11/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
163327633,10/12/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
163474065,10/13/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
163628094,10/14/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
163777272,10/15/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
163926276,10/16/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
164074140,10/17/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
164232225,10/18/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
164378544,10/19/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
164535429,10/20/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
164685194,10/21/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
164842993,10/22/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
165007613,10/23/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
165164690,10/24/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
165324603,10/25/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
165472775,10/26/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
165643080,10/27/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
165792964,10/28/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
165940925,10/29/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
166091372,10/30/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
166245145,10/31/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
166392346,11/01/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
166537468,11/02/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
166677876,11/03/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
166824768,11/04/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
166965038,11/05/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
167109627,11/06/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
167248996,11/07/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
167396930,11/08/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
167544124,11/09/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
167687518,11/10/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
167832524,11/11/2021,5673,0,0,0,,,35.29228,-2.9381,ES,ESP,Spain,Melilla,
742127,03/07/2020,4,,,,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
189677,03/08/2020,8,4,,,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
189694,03/09/2020,12,4,,,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
742156,03/10/2020,19,7,,,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
742186,03/11/2020,26,7,,,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
742219,03/12/2020,26,0,,,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
742257,03/13/2020,35,9,,,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
742294,03/14/2020,47,12,,,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
742331,03/15/2020,71,24,,,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
742371,03/16/2020,97,26,,,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
742391,03/17/2020,122,25,,,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
742411,03/18/2020,167,45,,,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
742431,03/19/2020,204,37,,,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
742451,03/20/2020,240,36,,,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
742536,03/21/2020,296,56,1,,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
742556,03/22/2020,345,49,,,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
911222,03/23/2020,385,40,3,,1,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
1111143,03/24/2020,477,92,5,2,4,3,37.99224,-1.13065,ES,ESP,Spain,Murcia,
1302933,03/25/2020,596,119,8,3,9,5,37.99224,-1.13065,ES,ESP,Spain,Murcia,
1402561,03/26/2020,714,118,15,7,12,3,37.99224,-1.13065,ES,ESP,Spain,Murcia,
1539983,03/27/2020,802,88,17,2,12,0,37.99224,-1.13065,ES,ESP,Spain,Murcia,
1775990,03/28/2020,872,70,20,3,16,4,37.99224,-1.13065,ES,ESP,Spain,Murcia,
1785764,03/29/2020,939,67,25,5,17,1,37.99224,-1.13065,ES,ESP,Spain,Murcia,
2316521,03/30/2020,1041,102,37,12,43,26,37.99224,-1.13065,ES,ESP,Spain,Murcia,
2610307,03/31/2020,1041,0,37,0,43,0,37.99224,-1.13065,ES,ESP,Spain,Murcia,
2721030,04/01/2020,1084,43,42,5,45,2,37.99224,-1.13065,ES,ESP,Spain,Murcia,
3033394,04/02/2020,1145,61,46,4,90,45,37.99224,-1.13065,ES,ESP,Spain,Murcia,
3371698,04/03/2020,1188,43,51,5,113,23,37.99224,-1.13065,ES,ESP,Spain,Murcia,
3398732,04/04/2020,1188,0,51,0,130,17,37.99224,-1.13065,ES,ESP,Spain,Murcia,
3952684,04/05/2020,1259,71,68,17,156,26,37.99224,-1.13065,ES,ESP,Spain,Murcia,
4272344,04/06/2020,1283,24,78,10,193,37,37.99224,-1.13065,ES,ESP,Spain,Murcia,
4249250,04/07/2020,1283,0,78,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
4463718,04/08/2020,1326,43,85,7,219,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
4702395,04/09/2020,1356,30,88,3,255,36,37.99224,-1.13065,ES,ESP,Spain,Murcia,
4899235,04/10/2020,1383,27,88,0,90,-165,37.99224,-1.13065,ES,ESP,Spain,Murcia,
5116302,04/11/2020,1449,66,97,9,344,254,37.99224,-1.13065,ES,ESP,Spain,Murcia,
5127322,04/12/2020,1487,38,100,3,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
5300925,04/13/2020,1487,0,103,3,106,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
5305283,04/14/2020,1487,0,106,3,513,407,37.99224,-1.13065,ES,ESP,Spain,Murcia,
5317762,04/15/2020,1520,33,109,3,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
5384761,04/16/2020,1598,78,111,2,516,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
5433719,04/17/2020,1625,27,112,1,516,0,37.99224,-1.13065,ES,ESP,Spain,Murcia,
5440652,04/18/2020,1625,0,112,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
5454524,04/19/2020,1644,19,116,4,652,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
5466410,04/20/2020,1681,37,118,2,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
5486425,04/21/2020,1681,0,120,2,702,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
5521518,04/22/2020,1695,14,123,3,761,59,37.99224,-1.13065,ES,ESP,Spain,Murcia,
6889570,04/23/2020,1741,46,124,1,125,-636,37.99224,-1.13065,ES,ESP,Spain,Murcia,
6889407,04/24/2020,1741,0,125,1,791,666,37.99224,-1.13065,ES,ESP,Spain,Murcia,
6969094,04/26/2020,1474,-267,127,2,920,129,37.99224,-1.13065,ES,ESP,Spain,Murcia,
7014337,04/27/2020,1750,9,127,2,990,199,37.99224,-1.13065,ES,ESP,Spain,Murcia,
7066682,04/28/2020,1759,9,130,3,113,-877,37.99224,-1.13065,ES,ESP,Spain,Murcia,
7522849,04/29/2020,1768,9,130,0,1153,1040,37.99224,-1.13065,ES,ESP,Spain,Murcia,
8001780,04/30/2020,1777,9,130,0,1202,49,37.99224,-1.13065,ES,ESP,Spain,Murcia,
8476371,05/01/2020,1786,9,131,1,1229,27,37.99224,-1.13065,ES,ESP,Spain,Murcia,
8918819,05/02/2020,1795,9,132,1,1251,22,37.99224,-1.13065,ES,ESP,Spain,Murcia,
9386571,05/03/2020,1804,9,134,2,1260,9,37.99224,-1.13065,ES,ESP,Spain,Murcia,
9861855,05/04/2020,1813,9,134,0,1277,17,37.99224,-1.13065,ES,ESP,Spain,Murcia,
10304711,05/05/2020,1822,9,136,2,1277,0,37.99224,-1.13065,ES,ESP,Spain,Murcia,
10775330,05/06/2020,1831,9,136,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
11284207,05/07/2020,1840,9,137,1,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
11775713,05/08/2020,1849,9,137,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
12223341,05/09/2020,1858,9,137,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
12673439,05/10/2020,1867,9,137,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
13151134,05/11/2020,1876,9,139,2,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
13610893,05/12/2020,1885,9,139,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
14063295,05/13/2020,1894,9,142,3,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
14495076,05/14/2020,1903,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
14920179,05/15/2020,1912,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
15333854,05/16/2020,1921,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
15764897,05/17/2020,1930,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
16189728,05/18/2020,1939,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
16633035,05/19/2020,1948,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
17055305,05/20/2020,1957,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
17464646,05/21/2020,1966,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
17858149,05/22/2020,1975,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
18284702,05/23/2020,1984,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
18684862,05/24/2020,1993,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
19071127,05/25/2020,2002,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
19510208,05/26/2020,2011,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
20115985,05/27/2020,2020,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
20682163,05/28/2020,2029,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
21229249,05/29/2020,2038,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
21795807,05/30/2020,2047,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
22318528,05/31/2020,2056,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
22917442,06/01/2020,2065,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
23452605,06/02/2020,2074,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
23985545,06/03/2020,2083,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
24516696,06/04/2020,2092,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
25045008,06/05/2020,2101,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
25562135,06/06/2020,2110,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
26109330,06/07/2020,2119,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
26645829,06/08/2020,2128,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
27212141,06/09/2020,2137,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
27758751,06/10/2020,2146,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
28325382,06/11/2020,2155,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
28868019,06/12/2020,2164,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
29357310,06/13/2020,2173,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
29865419,06/14/2020,2182,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
30350756,06/15/2020,2191,9,142,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
30852438,06/16/2020,2200,9,149,7,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
31452421,06/17/2020,2209,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
32039779,06/18/2020,2218,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
32607455,06/19/2020,2227,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
33188103,06/20/2020,2236,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
33774622,06/21/2020,2245,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
34402437,06/22/2020,2254,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
34935910,06/23/2020,2263,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
35481295,06/24/2020,2272,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
36092362,06/25/2020,2281,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
36694182,06/26/2020,2290,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
37307718,06/27/2020,2299,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
37932751,06/28/2020,2308,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
38546656,06/29/2020,2317,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
39021748,06/30/2020,2326,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
39308484,07/01/2020,2335,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
39588464,07/02/2020,2344,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
39885384,07/03/2020,2353,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
40156440,07/04/2020,2362,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
40456538,07/05/2020,2371,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
40770979,07/06/2020,2380,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
41185045,07/07/2020,2389,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
41495281,07/08/2020,2398,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
41807076,07/09/2020,2407,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
42126569,07/10/2020,2416,9,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
42424541,07/11/2020,2426,10,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
42736534,07/12/2020,2436,10,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
43035434,07/13/2020,2446,10,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
43483048,07/14/2020,2456,10,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
43858721,07/15/2020,2466,10,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
44259846,07/16/2020,2476,10,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
44598666,07/17/2020,2486,10,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
44937228,07/18/2020,2496,10,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
45299009,07/19/2020,2506,10,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
45593902,07/20/2020,2516,10,149,0,,,37.99224,-1.13065,ES,ESP,Spain,Murcia,
